timestamp;open;high;low;close;_;volume;conteo;Bar color
2023-10-11 04:38:00;25541.4;25572.9;25541.2;25541.2;25561.2;0.02232731;21;red
2023-10-11 04:39:00;25555.6;25596.6;25554.0;25596.6;25557.6;0.18447097;32;green
2023-10-11 04:40:00;25599.6;25599.6;25561.8;25561.8;25580.6;0.05712957;20;red
2023-10-11 04:41:00;25563.5;25578.0;25563.5;25566.8;25574.6;0.04766527;23;green
2023-10-11 04:42:00;25577.0;25591.8;25577.0;25591.8;25581.2;0.00508425;6;green
2023-10-11 04:43:00;25589.0;25589.0;25587.3;25587.3;25587.3;0.25242698;2;red
2023-10-11 04:44:00;25603.4;25603.4;25590.2;25590.2;25590.2;0.64956891;2;red
2023-10-11 04:45:00;25603.2;25603.2;25592.7;25595.6;25598.5;0.01216185;6;red
2023-10-11 04:46:00;25587.2;25624.3;25587.2;25624.3;25607.0;27.24104291;12;green
2023-10-11 04:47:00;25625.0;25635.2;25625.0;25635.2;25634.8;0.96128355;6;green
2023-10-11 04:48:00;25633.1;25633.2;25621.6;25621.6;25622.3;0.18312155;5;red
2023-10-11 04:49:00;25630.7;25635.1;25606.9;25606.9;25627.3;0.08546456;8;red
2023-10-11 04:50:00;25611.5;25611.5;25600.2;25600.2;25608.1;0.00040000;3;red
2023-10-11 04:51:00;25601.6;25601.6;25588.3;25593.1;25599.0;2.16387704;10;red
2023-10-11 04:52:00;25594.9;25595.0;25592.4;25595.0;25592.7;0.13853523;7;green
2023-10-11 04:53:00;25597.5;25609.0;25597.5;25609.0;25606.9;0.03296738;7;green
2023-10-11 04:54:00;25614.0;25614.0;25598.7;25598.7;25611.3;0.00833854;3;red
2023-10-11 04:55:00;25598.7;25598.7;25576.2;25576.2;25583.6;4.51530052;11;red
2023-10-11 04:56:00;25578.1;25578.1;25576.3;25577.3;25577.4;0.00193867;5;red
2023-10-11 04:57:00;25579.7;25579.7;25576.1;25576.1;25576.7;0.00113803;3;red
2023-10-11 04:58:00;25575.1;25576.8;25571.8;25573.9;25574.5;0.00605182;9;red
2023-10-11 04:59:00;25571.8;25571.9;25571.7;25571.8;25571.8;0.21973254;6;green
2023-10-11 05:00:00;25575.0;25577.9;25567.1;25567.2;25569.7;0.04796246;19;red
2023-10-11 05:01:00;25567.2;25594.5;25564.1;25594.5;25590.7;2.35769471;10;green
2023-10-11 05:02:00;25594.5;25595.9;25589.9;25595.9;25595.7;0.00684389;3;green
2023-10-11 05:03:00;25604.3;25608.9;25594.5;25594.5;25594.5;0.11287956;5;red
2023-10-11 05:04:00;25587.0;25587.0;25586.7;25586.7;25586.7;0.00262155;3;red
2023-10-11 05:05:00;25582.1;25582.2;25563.9;25563.9;25579.8;0.33472784;15;red
2023-10-11 05:06:00;25563.9;25563.9;25563.6;25563.6;25563.7;0.00788687;7;red
2023-10-11 05:07:00;25563.7;25564.2;25560.6;25560.6;25560.8;0.08769554;7;red
2023-10-11 05:08:00;25560.6;25560.6;25532.6;25534.9;25547.1;0.00998335;10;red
2023-10-11 05:09:00;25548.3;25562.2;25548.3;25562.2;25551.0;0.01471655;13;green
2023-10-11 05:10:00;25568.9;25582.1;25568.9;25582.1;25574.7;0.01316477;5;green
2023-10-11 05:11:00;25582.1;25582.1;25574.2;25576.4;25581.4;0.01210501;7;red
2023-10-11 05:12:00;25571.8;25582.1;25571.8;25582.1;25581.9;0.04582289;7;green
2023-10-11 05:13:00;25590.7;25591.2;25586.9;25586.9;25587.8;0.00099891;4;red
2023-10-11 05:14:00;25573.7;25573.7;25560.3;25560.3;25567.2;0.00090000;5;red
2023-10-11 05:15:00;25559.0;25565.2;25557.1;25565.2;25563.2;0.00495474;4;green
2023-10-11 05:16:00;25565.2;25565.2;25560.0;25560.0;25560.3;0.07390000;6;red
2023-10-11 05:17:00;25564.4;25567.2;25564.4;25567.2;25566.8;0.00209663;3;green
2023-10-11 05:18:00;25567.0;25567.0;25556.5;25556.5;25562.5;0.02035211;8;red
2023-10-11 05:19:00;25562.2;25562.2;25562.2;25562.2;25562.2;0.00030000;2;green
2023-10-11 05:20:00;25565.0;25565.0;25557.5;25557.5;25558.8;0.00164743;4;red
2023-10-11 05:21:00;25555.5;25555.5;25549.5;25549.5;25553.2;0.00473128;13;red
2023-10-11 05:22:00;25549.5;25549.5;25529.5;25529.5;25543.2;0.01488969;12;red
2023-10-11 05:23:00;25529.6;25530.1;25526.8;25526.8;25527.5;0.19286689;21;red
2023-10-11 05:24:00;25524.9;25534.6;25521.5;25534.5;25532.5;0.08270456;20;green
2023-10-11 05:25:00;25534.6;25542.0;25534.6;25542.0;25541.5;0.05180617;5;green
2023-10-11 05:26:00;25542.1;25542.1;25520.0;25531.4;25525.3;0.10003030;13;red
2023-10-11 05:27:00;25539.2;25560.4;25539.1;25560.4;25539.1;0.09849542;5;green
2023-10-11 05:28:00;25560.9;25560.9;25558.8;25560.9;25559.0;0.00454191;4;green
2023-10-11 05:29:00;25561.0;25579.1;25561.0;25579.1;25575.7;0.05403855;10;green
2023-10-11 05:30:00;25579.1;25579.1;25565.1;25565.2;25569.4;0.02973595;7;red
2023-10-11 05:31:00;25561.3;25561.5;25555.3;25555.3;25555.4;0.05211261;6;red
2023-10-11 05:32:00;25539.9;25540.7;25535.7;25535.7;25535.9;0.15941304;7;red
2023-10-11 05:33:00;25522.5;25523.1;25519.7;25519.7;25520.0;0.03316798;10;red
2023-10-11 05:34:00;25519.8;25522.9;25518.2;25518.2;25519.7;0.07799105;13;red
2023-10-11 05:35:00;25517.1;25527.7;25501.8;25521.6;25515.0;0.56511419;45;green
2023-10-11 05:36:00;25517.1;25527.6;25516.9;25524.3;25525.7;0.02066548;9;green
2023-10-11 05:37:00;25523.0;25523.0;25506.4;25506.4;25518.6;0.01457248;13;red
2023-10-11 05:38:00;25506.4;25522.6;25506.4;25515.6;25519.0;3.22821695;7;green
2023-10-11 05:39:00;25517.9;25532.7;25517.9;25529.0;25519.8;3.44577016;13;green
2023-10-11 05:40:00;25528.7;25529.0;25520.4;25520.4;25527.5;0.89491417;8;red
2023-10-11 05:41:00;25520.2;25520.2;25510.1;25510.1;25511.5;0.04356123;5;red
2023-10-11 05:42:00;25510.1;25510.1;25501.0;25501.1;25508.9;0.29674912;15;red
2023-10-11 05:43:00;25501.1;25501.1;25499.2;25499.3;25500.5;9.83061563;190;red
2023-10-11 05:44:00;25499.3;25499.3;25492.3;25492.4;25493.7;0.05412240;13;red
2023-10-11 05:45:00;25492.3;25520.3;25492.2;25520.3;25519.3;0.02072425;6;green
2023-10-11 05:46:00;25524.1;25524.7;25522.1;25524.1;25523.9;0.07685191;7;green
2023-10-11 05:47:00;25526.2;25533.2;25526.2;25533.0;25529.7;0.01299887;6;green
2023-10-11 05:48:00;25532.8;25532.8;25532.4;25532.4;25532.4;0.00563004;2;red
2023-10-11 05:49:00;25542.0;25542.0;25532.7;25534.9;25533.9;0.03642547;9;red
2023-10-11 05:50:00;25534.9;25534.9;25512.3;25512.3;25517.7;0.00090868;3;red
2023-10-11 05:51:00;25516.5;25516.5;25498.0;25498.0;25504.8;0.00079200;3;red
2023-10-11 05:52:00;25492.7;25492.7;25480.4;25480.4;25485.8;0.17726301;24;red
2023-10-11 05:53:00;25480.4;25480.4;25480.4;25480.4;25480.4;0.01232895;4;green
2023-10-11 05:54:00;25518.3;25518.3;25501.2;25501.2;25502.3;0.01403159;7;red
2023-10-11 05:55:00;25500.1;25500.1;25489.2;25492.9;25492.6;0.00499704;7;red
2023-10-11 05:56:00;25500.0;25500.0;25488.5;25488.5;25493.5;0.72545593;11;red
2023-10-11 05:57:00;25488.5;25493.5;25481.0;25485.5;25491.0;0.05080914;9;red
2023-10-11 05:58:00;25493.0;25493.0;25487.4;25487.4;25489.0;0.00067094;2;red
2023-10-11 05:59:00;25485.3;25485.3;25480.4;25480.4;25480.4;0.02785123;5;red
2023-10-11 06:00:00;25480.4;25504.8;25437.4;25504.8;25460.7;4.51500735;122;green
2023-10-11 06:01:00;25504.9;25518.2;25504.9;25518.2;25505.6;0.16435618;10;green
2023-10-11 06:02:00;25518.2;25525.2;25498.6;25498.6;25518.5;1.22109449;19;red
2023-10-11 06:03:00;25498.0;25522.4;25498.0;25516.3;25512.1;2.12832215;8;green
2023-10-11 06:04:00;25519.8;25525.2;25519.8;25525.2;25522.4;0.00457596;4;green
2023-10-11 06:05:00;25525.1;25525.1;25508.2;25508.2;25516.8;0.05535372;7;red
2023-10-11 06:06:00;25508.2;25525.2;25508.2;25525.2;25512.8;0.05595116;16;green
2023-10-11 06:07:00;25525.2;25534.7;25522.6;25534.7;25527.4;0.07414444;15;green
2023-10-11 06:08:00;25532.0;25541.8;25532.0;25541.8;25536.1;0.01855666;9;green
2023-10-11 06:09:00;25542.0;25552.1;25537.2;25537.2;25542.1;0.09718847;13;red
2023-10-11 06:10:00;25535.9;25541.6;25532.4;25533.3;25533.7;0.07393627;12;red
2023-10-11 06:11:00;25536.0;25536.0;25536.0;25536.0;25536.0;0.00020000;1;green
2023-10-11 06:12:00;25540.4;25547.4;25540.4;25547.4;25545.3;0.01744415;12;green
2023-10-11 06:13:00;25539.3;25539.3;25528.5;25530.3;25533.0;0.01903241;17;red
2023-10-11 06:14:00;25530.4;25537.9;25530.4;25537.9;25533.1;0.03132601;3;green
2023-10-11 06:15:00;25546.3;25546.3;25546.3;25546.3;25546.3;0.00047400;2;green
2023-10-11 06:16:00;25556.7;25561.4;25556.7;25561.4;25560.2;0.00159370;4;green
2023-10-11 06:17:00;25561.5;25561.5;25555.0;25561.3;25561.4;0.11703274;10;red
2023-10-11 06:18:00;25561.3;25561.3;25561.2;25561.3;25561.2;0.00354833;3;green
2023-10-11 06:19:00;25561.3;25561.5;25553.9;25553.9;25560.1;0.00496436;5;red
2023-10-11 06:20:00;25549.8;25549.8;25541.2;25541.2;25543.4;0.03819171;5;red
2023-10-11 06:21:00;25535.5;25554.5;25535.5;25554.5;25553.0;0.02227130;5;green
2023-10-11 06:22:00;25551.4;25555.4;25551.4;25555.4;25554.0;0.00183078;5;green
2023-10-11 06:23:00;25554.4;25554.4;25553.3;25554.0;25554.3;0.00710879;4;red
2023-10-11 06:24:00;25554.0;25564.2;25554.0;25564.2;25559.4;0.04759243;7;green
2023-10-11 06:25:00;25564.3;25564.3;25563.8;25563.8;25564.0;0.00060366;3;red
2023-10-11 06:26:00;25560.5;25570.9;25560.5;25570.3;25567.9;0.91804539;19;green
2023-10-11 06:27:00;25570.3;25571.4;25570.3;25571.4;25571.1;0.00108200;2;green
2023-10-11 06:28:00;25571.5;25578.9;25571.5;25577.6;25576.6;0.00181063;6;green
2023-10-11 06:29:00;25577.2;25579.0;25577.2;25578.9;25578.3;0.00185012;4;green
2023-10-11 06:30:00;25579.0;25579.0;25576.9;25576.9;25577.7;0.05762361;14;red
2023-10-11 06:31:00;25574.6;25578.9;25570.2;25578.8;25571.6;0.08203553;7;green
2023-10-11 06:32:00;25578.6;25578.6;25575.2;25575.2;25575.5;0.01112059;6;red
2023-10-11 06:33:00;25577.2;25577.2;25572.2;25572.2;25574.7;0.23841034;6;red
2023-10-11 06:34:00;25573.6;25573.6;25561.3;25561.3;25570.4;0.02310478;3;red
2023-10-11 06:35:00;25561.3;25574.7;25561.2;25574.7;25562.6;0.09354967;10;green
2023-10-11 06:36:00;25573.7;25573.7;25562.9;25563.5;25563.1;0.01826921;8;red
2023-10-11 06:37:00;25565.3;25576.6;25562.0;25576.6;25564.2;0.01759559;9;green
2023-10-11 06:38:00;25576.7;25576.7;25572.2;25572.2;25576.2;0.04206513;7;red
2023-10-11 06:39:00;25572.2;25578.9;25570.6;25578.9;25571.6;0.17493402;6;green
2023-10-11 06:40:00;25579.0;25579.0;25563.3;25563.3;25568.6;0.07678932;6;red
2023-10-11 06:41:00;25563.3;25566.3;25563.2;25566.3;25565.7;0.63891732;18;green
2023-10-11 06:42:00;25566.3;25567.7;25566.1;25567.7;25567.4;0.00200312;4;green
2023-10-11 06:43:00;25563.3;25564.3;25563.3;25563.3;25563.5;0.05808901;6;green
2023-10-11 06:44:00;25563.3;25563.3;25563.3;25563.3;25563.3;0.05156904;6;green
2023-10-11 06:45:00;25567.1;25567.9;25565.7;25566.6;25566.4;0.04557935;5;red
2023-10-11 06:46:00;25572.5;25572.5;25567.3;25567.3;25568.8;0.00102419;3;red
2023-10-11 06:47:00;25573.0;25579.0;25573.0;25579.0;25578.8;0.00800336;8;green
2023-10-11 06:48:00;25579.0;25579.0;25574.7;25574.7;25578.3;0.01830505;7;red
2023-10-11 06:49:00;25579.0;25579.0;25569.9;25569.9;25574.6;0.07587159;12;red
2023-10-11 06:50:00;25568.7;25568.7;25568.7;25568.7;25568.7;0.00060021;4;green
2023-10-11 06:51:00;25572.1;25576.2;25571.7;25576.2;25573.0;0.00129976;3;green
2023-10-11 06:52:00;25572.7;25573.3;25570.4;25570.4;25571.7;0.07220000;5;red
2023-10-11 06:53:00;25570.4;25570.4;25567.6;25567.6;25567.8;0.00212670;2;red
2023-10-11 06:54:00;25571.1;25575.4;25571.1;25575.3;25575.0;0.00359985;4;green
2023-10-11 06:55:00;25575.4;25583.6;25575.3;25583.6;25581.9;0.74564361;23;green
2023-10-11 06:56:00;25583.6;25583.6;25582.8;25582.9;25582.8;0.25132325;11;red
2023-10-11 06:57:00;25583.7;25590.8;25583.7;25589.6;25590.0;0.78571149;8;green
2023-10-11 06:58:00;25589.6;25591.2;25589.5;25591.1;25590.0;0.56461785;13;green
2023-10-11 06:59:00;25591.1;25591.1;25587.1;25587.1;25589.6;0.44433626;8;red
2023-10-11 07:00:00;25587.1;25587.1;25582.9;25582.9;25585.0;0.42207057;27;red
2023-10-11 07:01:00;25582.9;25582.9;25580.5;25580.8;25581.7;0.02272004;9;red
2023-10-11 07:02:00;25580.2;25580.8;25577.1;25577.1;25580.6;0.31787866;21;red
2023-10-11 07:03:00;25577.1;25581.2;25577.0;25577.1;25578.1;0.03327650;13;green
2023-10-11 07:04:00;25577.1;25577.1;25552.2;25556.3;25567.6;1.28748711;30;red
2023-10-11 07:05:00;25556.3;25569.6;25553.2;25569.6;25566.5;0.01572704;14;green
2023-10-11 07:06:00;25569.6;25570.1;25564.0;25565.9;25565.7;0.03131964;17;red
2023-10-11 07:07:00;25565.8;25565.8;25557.6;25557.6;25565.4;0.10121767;15;red
2023-10-11 07:08:00;25557.6;25557.6;25547.3;25548.8;25552.1;0.48742372;25;red
2023-10-11 07:09:00;25548.8;25561.9;25547.7;25561.9;25548.8;0.03557374;15;green
2023-10-11 07:10:00;25561.9;25561.9;25561.0;25561.9;25561.2;0.04882512;17;green
2023-10-11 07:11:00;25561.9;25561.9;25555.0;25555.0;25559.0;0.00367149;14;red
2023-10-11 07:12:00;25555.1;25556.6;25555.1;25556.6;25555.1;0.21027974;17;green
2023-10-11 07:13:00;25556.6;25556.6;25556.2;25556.3;25556.2;0.07844025;15;red
2023-10-11 07:14:00;25556.3;25556.6;25556.2;25556.6;25556.3;0.00736956;12;green
2023-10-11 07:15:00;25556.6;25556.6;25556.5;25556.6;25556.5;0.02479819;18;green
2023-10-11 07:16:00;25556.6;25556.6;25546.8;25546.8;25553.1;0.03870974;13;red
2023-10-11 07:17:00;25547.2;25553.9;25546.5;25549.4;25549.3;0.00654778;15;green
2023-10-11 07:18:00;25549.4;25549.4;25544.2;25545.2;25544.5;0.02945925;11;red
2023-10-11 07:19:00;25545.2;25546.2;25544.0;25545.9;25544.6;0.04817269;29;green
2023-10-11 07:20:00;25546.4;25556.7;25546.4;25555.8;25556.3;0.12483209;40;green
2023-10-11 07:21:00;25555.8;25555.8;25544.2;25544.2;25546.6;0.17417268;57;red
2023-10-11 07:22:00;25544.2;25544.2;25527.5;25527.5;25537.4;0.27593352;74;red
2023-10-11 07:23:00;25526.7;25526.7;25518.4;25518.8;25522.6;0.06528274;61;red
2023-10-11 07:24:00;25518.8;25535.4;25518.8;25534.4;25530.7;0.21310516;59;green
2023-10-11 07:25:00;25534.2;25552.4;25534.2;25552.4;25537.4;0.01536227;8;green
2023-10-11 07:26:00;25551.2;25551.2;25550.2;25550.3;25550.3;0.09353023;11;red
2023-10-11 07:27:00;25550.3;25561.9;25550.3;25561.9;25556.0;0.03531047;9;green
2023-10-11 07:28:00;25561.9;25561.9;25553.9;25553.9;25561.4;0.09431324;10;red
2023-10-11 07:29:00;25558.8;25558.8;25558.8;25558.8;25558.8;0.00808447;6;green
2023-10-11 07:30:00;25561.9;25561.9;25553.9;25553.9;25558.7;0.09500674;12;red
2023-10-11 07:31:00;25544.3;25546.6;25544.0;25546.6;25546.5;0.64905991;11;green
2023-10-11 07:32:00;25546.6;25548.5;25546.6;25547.7;25546.6;0.31200997;5;green
2023-10-11 07:33:00;25548.3;25551.2;25546.6;25546.6;25548.4;0.03668205;4;red
2023-10-11 07:34:00;25546.5;25546.6;25533.3;25536.3;25542.0;0.77404286;19;red
2023-10-11 07:35:00;25541.9;25543.4;25541.9;25543.4;25542.6;0.02537055;5;green
2023-10-11 07:36:00;25545.8;25558.6;25545.8;25558.6;25550.5;0.07774286;8;green
2023-10-11 07:37:00;25561.8;25561.9;25561.7;25561.8;25561.8;0.00605023;6;green
2023-10-11 07:38:00;25561.9;25561.9;25561.9;25561.9;25561.9;0.03653563;4;green
2023-10-11 07:39:00;25561.8;25561.8;25554.4;25554.4;25558.3;0.05457391;6;red
2023-10-11 07:40:00;25554.5;25554.5;25549.9;25554.0;25550.7;0.04893311;4;red
2023-10-11 07:41:00;25562.4;25570.9;25562.4;25570.9;25565.7;0.20290779;5;green
2023-10-11 07:42:00;25570.1;25578.7;25570.1;25575.4;25574.0;0.08734897;10;green
2023-10-11 07:43:00;25574.4;25581.1;25574.4;25581.1;25577.3;0.00231731;4;green
2023-10-11 07:44:00;25578.3;25581.2;25578.3;25581.2;25579.0;0.43173569;8;green
2023-10-11 07:45:00;25582.3;25584.6;25582.3;25584.6;25582.5;0.11622175;7;green
2023-10-11 07:46:00;25584.7;25585.0;25584.7;25585.0;25584.9;0.01794830;7;green
2023-10-11 07:47:00;25584.9;25597.1;25584.9;25593.3;25589.8;0.15008411;12;green
2023-10-11 07:48:00;25593.9;25593.9;25591.2;25591.2;25591.2;0.04070800;4;red
2023-10-11 07:49:00;25587.2;25587.2;25585.0;25585.0;25587.0;0.97053967;10;red
2023-10-11 07:50:00;25585.0;25585.0;25576.0;25576.0;25579.5;0.22401614;15;red
2023-10-11 07:51:00;25575.9;25575.9;25560.2;25562.1;25566.1;0.26188851;9;red
2023-10-11 07:52:00;25567.2;25567.2;25564.5;25564.5;25564.5;0.35275269;8;red
2023-10-11 07:53:00;25564.4;25564.5;25564.4;25564.5;25564.4;0.13564367;7;green
2023-10-11 07:54:00;25564.4;25564.5;25564.4;25564.5;25564.4;0.06483893;8;green
2023-10-11 07:55:00;25565.0;25565.0;25565.0;25565.0;25565.0;0.00410521;2;green
2023-10-11 07:56:00;25565.0;25576.3;25565.0;25576.3;25569.5;0.02541729;8;green
2023-10-11 07:57:00;25576.1;25578.7;25576.1;25578.7;25576.1;0.51575097;6;green
2023-10-11 07:58:00;25578.7;25578.7;25578.4;25578.5;25578.6;0.10102463;5;red
2023-10-11 07:59:00;25576.5;25580.9;25576.5;25580.9;25578.7;0.47035345;8;green
2023-10-11 08:00:00;25580.9;25586.3;25580.9;25585.1;25583.1;0.02812061;27;green
2023-10-11 08:01:00;25585.1;25585.1;25574.9;25574.9;25576.7;0.18801850;23;red
2023-10-11 08:02:00;25574.8;25584.0;25574.0;25577.4;25579.6;0.82830692;21;green
2023-10-11 08:03:00;25577.3;25577.4;25570.1;25570.1;25575.7;3.25136624;30;red
2023-10-11 08:04:00;25576.2;25576.2;25572.7;25573.3;25573.7;0.01783380;8;red
2023-10-11 08:05:00;25570.9;25571.6;25570.8;25571.6;25570.9;0.03653295;12;green
2023-10-11 08:06:00;25571.3;25571.3;25570.9;25570.9;25571.0;0.00437159;9;red
2023-10-11 08:07:00;25570.8;25570.8;25560.9;25560.9;25567.0;0.03127194;13;red
2023-10-11 08:08:00;25558.9;25558.9;25558.7;25558.8;25558.7;0.01315283;4;red
2023-10-11 08:09:00;25558.8;25558.8;25558.7;25558.7;25558.7;0.16697712;8;red
2023-10-11 08:10:00;25556.3;25556.3;25546.1;25547.1;25547.7;0.29538535;25;red
2023-10-11 08:11:00;25547.1;25560.5;25547.1;25560.5;25552.1;0.04301667;12;green
2023-10-11 08:12:00;25564.4;25564.4;25545.0;25545.0;25556.4;0.01234133;9;red
2023-10-11 08:13:00;25541.7;25541.7;25533.4;25538.6;25533.4;1.17415921;11;red
2023-10-11 08:14:00;25540.5;25548.8;25537.6;25537.6;25546.1;2.08092115;17;red
2023-10-11 08:15:00;25537.6;25556.2;25529.9;25556.2;25535.6;0.56232496;23;green
2023-10-11 08:16:00;25556.2;25556.2;25555.2;25556.2;25555.4;0.01890127;12;green
2023-10-11 08:17:00;25556.2;25561.2;25556.2;25561.2;25560.5;0.82438659;16;green
2023-10-11 08:18:00;25567.2;25567.3;25559.7;25559.7;25566.9;0.27651743;15;red
2023-10-11 08:19:00;25557.3;25557.3;25556.0;25556.0;25556.8;0.07153634;15;red
2023-10-11 08:20:00;25556.0;25556.0;25553.5;25553.6;25553.6;0.04686029;14;red
2023-10-11 08:21:00;25553.6;25559.3;25553.6;25558.1;25557.9;0.01428153;9;green
2023-10-11 08:22:00;25560.3;25561.6;25559.8;25559.8;25561.1;0.09541369;13;red
2023-10-11 08:23:00;25555.9;25555.9;25549.4;25549.5;25552.3;0.12666901;18;red
2023-10-11 08:24:00;25549.5;25550.2;25539.5;25539.5;25547.0;0.06906969;10;red
2023-10-11 08:25:00;25539.4;25539.5;25529.4;25529.4;25534.2;2.52795109;27;red
2023-10-11 08:26:00;25529.4;25537.5;25529.4;25536.6;25537.3;0.38261591;17;green
2023-10-11 08:27:00;25534.6;25537.5;25534.1;25537.2;25537.3;0.17808786;13;green
2023-10-11 08:28:00;25537.2;25537.2;25532.1;25533.3;25534.9;0.31058471;23;red
2023-10-11 08:29:00;25533.3;25533.3;25532.9;25532.9;25533.2;0.07131136;15;red
2023-10-11 08:30:00;25532.9;25533.3;25530.4;25532.0;25531.9;0.05447856;10;red
2023-10-11 08:31:00;25533.3;25537.5;25533.3;25537.5;25535.4;0.08200399;9;green
2023-10-11 08:32:00;25537.5;25558.2;25537.4;25557.6;25546.5;0.12609963;28;green
2023-10-11 08:33:00;25556.5;25556.8;25548.9;25548.9;25554.0;0.01118474;9;red
2023-10-11 08:34:00;25547.5;25549.9;25546.1;25548.0;25549.1;0.14371626;12;green
2023-10-11 08:35:00;25548.8;25548.8;25546.2;25546.3;25548.2;0.13977659;19;red
2023-10-11 08:36:00;25542.9;25547.1;25541.7;25546.4;25543.6;0.03118928;10;green
2023-10-11 08:37:00;25546.4;25551.9;25546.4;25551.1;25549.8;0.02562131;7;green
